t,XR,YR,ZR,XL,YL,ZL,theta 0,theta 7,theta 8,elbow R,elbow L,wrist R,wrist L,bass pedal,hihat control,head yaw,head pitch
42.2608,0.2556,0.5190,-0.2312,0.1716,0.6076,-0.3046,-0.4000,0.1127,0.0873,0.1410,0.0351,0.8796,0.4301,0.0000,-0.0524,-0.3952,0.3026
42.2608,0.2566,0.5133,-0.2277,0.1753,0.6077,-0.3119,-0.4095,0.1148,0.0873,0.1484,0.0277,0.8998,0.3752,0.0000,-0.0524,-0.3952,0.2984
42.2608,0.2576,0.5076,-0.2249,0.1785,0.6077,-0.3186,-0.4183,0.1170,0.0873,0.1552,0.0210,0.9173,0.3176,0.0000,-0.0524,-0.3952,0.2940
42.2608,0.2587,0.5018,-0.2229,0.1813,0.6078,-0.3245,-0.4263,0.1193,0.0873,0.1611,0.0150,0.9322,0.2573,0.0000,-0.0524,-0.3952,0.2896
42.2608,0.2597,0.4958,-0.2216,0.1836,0.6079,-0.3295,-0.4335,0.1215,0.0873,0.1663,0.0099,0.9443,0.1943,0.0000,-0.0524,-0.3952,0.2850
42.2608,0.2608,0.4899,-0.2212,0.1855,0.6079,-0.3335,-0.4398,0.1238,0.0873,0.1704,0.0058,0.9538,0.1286,0.0000,-0.0524,-0.3952,0.2803
42.2608,0.2618,0.4838,-0.2216,0.1869,0.6080,-0.3365,-0.4450,0.1262,0.0873,0.1735,0.0027,0.9606,0.0603,0.0000,-0.0524,-0.3952,0.2754
42.2608,0.2629,0.4778,-0.2228,0.1877,0.6080,-0.3383,-0.4491,0.1285,0.0873,0.1755,0.0007,0.9647,-0.0108,0.0000,-0.0524,-0.3952,0.2705
42.4022,0.2640,0.4715,-0.2250,0.1880,0.6080,-0.3390,-0.4521,0.1309,0.0873,0.1762,0.0000,0.9662,-0.0873,0.0000,-0.0524,-0.3952,0.2654
42.4022,0.2651,0.4654,-0.2280,0.1880,0.6078,-0.3385,-0.4528,0.1332,0.0873,0.1755,0.0007,0.9648,-0.0135,0.0000,-0.0524,-0.3963,0.2608
42.4022,0.2661,0.4594,-0.2318,0.1880,0.6071,-0.3372,-0.4536,0.1356,0.0876,0.1736,0.0026,0.9608,0.0577,0.0000,-0.0524,-0.3995,0.2561
42.4023,0.2672,0.4534,-0.2365,0.1879,0.6059,-0.3350,-0.4546,0.1379,0.0880,0.1705,0.0056,0.9541,0.1261,0.0000,-0.0524,-0.4046,0.2513
42.4023,0.2683,0.4474,-0.2420,0.1879,0.6044,-0.3321,-0.4558,0.1402,0.0885,0.1664,0.0097,0.9447,0.1919,0.0000,-0.0524,-0.4115,0.2466
42.4023,0.2693,0.4415,-0.2482,0.1878,0.6024,-0.3285,-0.4571,0.1424,0.0892,0.1614,0.0148,0.9327,0.2550,0.0000,-0.0524,-0.4200,0.2418
42.4023,0.2703,0.4356,-0.2552,0.1877,0.6001,-0.3242,-0.4585,0.1447,0.0900,0.1554,0.0207,0.9179,0.3154,0.0000,-0.0524,-0.4299,0.2370
42.4023,0.2713,0.4299,-0.2628,0.1877,0.5973,-0.3194,-0.4601,0.1469,0.0910,0.1487,0.0275,0.9005,0.3731,0.0000,-0.0524,-0.4411,0.2322
42.4023,0.2723,0.4242,-0.2710,0.1876,0.5942,-0.3142,-0.4617,0.1491,0.0921,0.1413,0.0348,0.8804,0.4281,0.0000,-0.0524,-0.4534,0.2275
42.4023,0.2733,0.4187,-0.2797,0.1874,0.5908,-0.3086,-0.4634,0.1512,0.0933,0.1334,0.0428,0.8576,0.4805,0.0000,-0.0524,-0.4666,0.2227
42.4023,0.2742,0.4134,-0.2890,0.1873,0.5871,-0.3027,-0.4652,0.1533,0.0946,0.1249,0.0512,0.8322,0.5302,0.0000,-0.0524,-0.4805,0.2179
42.4023,0.2752,0.4081,-0.2986,0.1872,0.5830,-0.2967,-0.4671,0.1553,0.0960,0.1161,0.0601,0.8040,0.5772,0.0000,-0.0524,-0.4951,0.2132
42.4023,0.2761,0.4031,-0.3084,0.1871,0.5787,-0.2906,-0.4689,0.1572,0.0975,0.1070,0.0692,0.7732,0.6215,0.0000,-0.0524,-0.5100,0.2085
42.4023,0.2769,0.3982,-0.3185,0.1869,0.5741,-0.2844,-0.4708,0.1591,0.0992,0.0977,0.0785,0.7397,0.6632,0.0000,-0.0524,-0.5252,0.2038
42.4023,0.2777,0.3936,-0.3287,0.1868,0.5692,-0.2784,-0.4727,0.1609,0.1009,0.0883,0.0879,0.7035,0.7021,0.0000,-0.0524,-0.5405,0.1992
42.4023,0.2785,0.3891,-0.3389,0.1866,0.5641,-0.2726,-0.4746,0.1626,0.1027,0.0788,0.0973,0.6647,0.7384,0.0000,-0.0524,-0.5558,0.1946
42.4023,0.2793,0.3849,-0.3490,0.1864,0.5588,-0.2671,-0.4765,0.1642,0.1045,0.0695,0.1066,0.6231,0.7720,0.0000,-0.0524,-0.5707,0.1901
42.4023,0.2800,0.3809,-0.3588,0.1862,0.5532,-0.2620,-0.4783,0.1657,0.1065,0.0604,0.1158,0.5789,0.8029,0.0000,-0.0524,-0.5853,0.1856
42.4023,0.2806,0.3772,-0.3684,0.1861,0.5475,-0.2573,-0.4801,0.1671,0.1085,0.0516,0.1246,0.5320,0.8312,0.0000,-0.0524,-0.5992,0.1812
42.4023,0.2812,0.3738,-0.3775,0.1859,0.5416,-0.2531,-0.4817,0.1685,0.1105,0.0431,0.1331,0.4824,0.8567,0.0000,-0.0524,-0.6124,0.1769
42.4023,0.2818,0.3707,-0.3861,0.1857,0.5356,-0.2496,-0.4833,0.1697,0.1127,0.0351,0.1410,0.4301,0.8796,0.0000,-0.0524,-0.6247,0.1727
42.4023,0.2823,0.3678,-0.3940,0.1855,0.5294,-0.2466,-0.4848,0.1708,0.1148,0.0277,0.1484,0.3752,0.8998,0.0000,-0.0524,-0.6359,0.1685
42.4023,0.2827,0.3653,-0.4012,0.1853,0.5231,-0.2444,-0.4862,0.1717,0.1170,0.0210,0.1552,0.3176,0.9173,0.0000,-0.0524,-0.6458,0.1644
42.4023,0.2831,0.3632,-0.4075,0.1851,0.5167,-0.2429,-0.4874,0.1725,0.1193,0.0150,0.1611,0.2573,0.9322,0.0000,-0.0524,-0.6543,0.1605
42.4023,0.2834,0.3614,-0.4128,0.1849,0.5102,-0.2422,-0.4885,0.1732,0.1215,0.0099,0.1663,0.1943,0.9443,0.0000,-0.0524,-0.6612,0.1566
42.4024,0.2837,0.3599,-0.4171,0.1846,0.5037,-0.2424,-0.4894,0.1738,0.1238,0.0058,0.1704,0.1286,0.9538,0.0000,-0.0524,-0.6663,0.1528
42.4024,0.2838,0.3589,-0.4203,0.1844,0.4970,-0.2434,-0.4902,0.1742,0.1262,0.0027,0.1735,0.0603,0.9606,0.0000,-0.0524,-0.6695,0.1492
42.4024,0.2840,0.3582,-0.4223,0.1842,0.4904,-0.2452,-0.4907,0.1744,0.1285,0.0007,0.1755,-0.0108,0.9647,0.0000,-0.0524,-0.6706,0.1457
42.5437,0.2840,0.3580,-0.4230,0.1840,0.4835,-0.2480,-0.4911,0.1745,0.1309,0.0000,0.1762,-0.0873,0.9662,0.0000,-0.0524,-0.6706,0.1423
42.5437,0.2842,0.3580,-0.4222,0.1838,0.4768,-0.2516,-0.4910,0.1745,0.1332,0.0005,0.1755,-0.0308,0.9648,0.0000,-0.0524,-0.6706,0.1384
42.5437,0.2848,0.3582,-0.4200,0.1836,0.4702,-0.2560,-0.4910,0.1745,0.1356,0.0021,0.1736,0.0237,0.9608,0.0000,-0.0524,-0.6706,0.1346
42.5437,0.2858,0.3584,-0.4163,0.1834,0.4636,-0.2613,-0.4909,0.1745,0.1379,0.0047,0.1705,0.0761,0.9541,0.0000,-0.0524,-0.6706,0.1310
42.5437,0.2871,0.3587,-0.4113,0.1831,0.4570,-0.2673,-0.4908,0.1745,0.1402,0.0081,0.1664,0.1265,0.9447,0.0000,-0.0524,-0.6706,0.1275
42.5437,0.2888,0.3590,-0.4050,0.1829,0.4505,-0.2741,-0.4907,0.1745,0.1424,0.0123,0.1614,0.1748,0.9327,0.0000,-0.0524,-0.6706,0.1241
42.5437,0.2908,0.3595,-0.3976,0.1827,0.4441,-0.2816,-0.4906,0.1745,0.1447,0.0173,0.1554,0.2210,0.9179,0.0000,-0.0524,-0.6706,0.1209
42.5437,0.2931,0.3600,-0.3892,0.1825,0.4378,-0.2898,-0.4904,0.1745,0.1469,0.0229,0.1487,0.2652,0.9005,0.0000,-0.0524,-0.6706,0.1178
42.5437,0.2957,0.3605,-0.3798,0.1823,0.4317,-0.2986,-0.4903,0.1745,0.1491,0.0290,0.1413,0.3074,0.8804,0.0000,-0.0524,-0.6706,0.1149
42.5438,0.2986,0.3612,-0.3696,0.1821,0.4256,-0.3079,-0.4901,0.1745,0.1512,0.0357,0.1334,0.3475,0.8576,0.0000,-0.0524,-0.6706,0.1121
42.5438,0.3018,0.3619,-0.3587,0.1820,0.4197,-0.3176,-0.4899,0.1745,0.1533,0.0427,0.1249,0.3855,0.8322,0.0000,-0.0524,-0.6706,0.1095
42.5438,0.3053,0.3626,-0.3473,0.1818,0.4140,-0.3277,-0.4897,0.1745,0.1553,0.0501,0.1161,0.4215,0.8040,0.0000,-0.0524,-0.6706,0.1071
42.5438,0.3090,0.3634,-0.3353,0.1816,0.4085,-0.3381,-0.4895,0.1745,0.1572,0.0577,0.1070,0.4554,0.7732,0.0000,-0.0524,-0.6706,0.1048
42.5438,0.3129,0.3643,-0.3230,0.1814,0.4031,-0.3486,-0.4892,0.1745,0.1591,0.0654,0.0977,0.4873,0.7397,0.0000,-0.0524,-0.6706,0.1028
42.5438,0.3170,0.3652,-0.3105,0.1813,0.3980,-0.3593,-0.4890,0.1745,0.1609,0.0733,0.0883,0.5171,0.7035,0.0000,-0.0524,-0.6706,0.1009
42.5438,0.3214,0.3661,-0.2979,0.1811,0.3931,-0.3699,-0.4888,0.1745,0.1626,0.0811,0.0788,0.5449,0.6647,0.0000,-0.0524,-0.6706,0.0992
42.5438,0.3259,0.3671,-0.2853,0.1809,0.3885,-0.3804,-0.4886,0.1745,0.1642,0.0889,0.0695,0.5707,0.6231,0.0000,-0.0524,-0.6706,0.0978
42.5438,0.3306,0.3681,-0.2727,0.1808,0.3841,-0.3906,-0.4883,0.1745,0.1657,0.0965,0.0604,0.5943,0.5789,0.0000,-0.0524,-0.6706,0.0965
42.5438,0.3355,0.3692,-0.2604,0.1807,0.3801,-0.4005,-0.4881,0.1745,0.1671,0.1038,0.0516,0.6160,0.5320,0.0000,-0.0524,-0.6706,0.0955
42.5438,0.3405,0.3703,-0.2484,0.1806,0.3763,-0.4100,-0.4879,0.1745,0.1685,0.1109,0.0431,0.6355,0.4824,0.0000,-0.0524,-0.6706,0.0947
42.5438,0.3457,0.3714,-0.2367,0.1804,0.3729,-0.4188,-0.4877,0.1745,0.1697,0.1175,0.0351,0.6531,0.4301,0.0000,-0.0524,-0.6706,0.0942
42.5438,0.3509,0.3725,-0.2255,0.1803,0.3698,-0.4270,-0.4875,0.1745,0.1708,0.1237,0.0277,0.6685,0.3752,0.0000,-0.0524,-0.6706,0.0938
42.5438,0.3563,0.3737,-0.2149,0.1803,0.3670,-0.4344,-0.4873,0.1745,0.1717,0.1293,0.0210,0.6819,0.3176,0.0000,-0.0524,-0.6706,0.0939
42.5438,0.3617,0.3749,-0.2048,0.1802,0.3647,-0.4410,-0.4871,0.1745,0.1725,0.1343,0.0150,0.6933,0.2573,0.0000,-0.0524,-0.6706,0.0953
42.5438,0.3673,0.3761,-0.1955,0.1801,0.3627,-0.4465,-0.4869,0.1745,0.1732,0.1385,0.0099,0.7026,0.1943,0.0000,-0.0524,-0.6706,0.0979
42.5438,0.3728,0.3773,-0.1868,0.1801,0.3611,-0.4510,-0.4868,0.1745,0.1738,0.1420,0.0058,0.7099,0.1286,0.0000,-0.0524,-0.6706,0.1016
42.5438,0.3785,0.3785,-0.1790,0.1800,0.3600,-0.4542,-0.4867,0.1745,0.1742,0.1446,0.0027,0.7151,0.0603,0.0000,-0.0524,-0.6706,0.1064
42.5438,0.3841,0.3797,-0.1719,0.1800,0.3593,-0.4563,-0.4866,0.1745,0.1744,0.1462,0.0007,0.7182,-0.0108,0.0000,-0.0524,-0.6706,0.1121
42.6801,0.3900,0.3810,-0.1655,0.1800,0.3590,-0.4570,-0.4865,0.1745,0.1745,0.1468,0.0000,0.7193,-0.0873,0.0000,-0.0524,-0.6706,0.1188
42.6801,0.3957,0.3822,-0.1602,0.1800,0.3590,-0.4569,-0.4855,0.1745,0.1745,0.1463,0.0000,0.7183,0.0011,-0.0011,-0.0524,-0.6715,0.1254
42.6801,0.4013,0.3835,-0.1557,0.1798,0.3590,-0.4566,-0.4840,0.1745,0.1745,0.1447,0.0000,0.7152,0.0795,-0.0044,-0.0524,-0.6740,0.1327
42.6801,0.4069,0.3847,-0.1521,0.1796,0.3590,-0.4561,-0.4818,0.1745,0.1745,0.1421,0.0000,0.7101,0.1479,-0.0098,-0.0524,-0.6781,0.1408
42.6801,0.4125,0.3859,-0.1494,0.1792,0.3590,-0.4555,-0.4791,0.1745,0.1745,0.1387,0.0000,0.7029,0.2063,-0.0172,-0.0524,-0.6835,0.1496
42.6801,0.4181,0.3871,-0.1476,0.1788,0.3590,-0.4547,-0.4760,0.1745,0.1745,0.1345,0.0000,0.6937,0.2547,-0.0267,-0.0524,-0.6902,0.1590
42.6801,0.4235,0.3883,-0.1465,0.1783,0.3590,-0.4537,-0.4724,0.1745,0.1745,0.1295,0.0000,0.6824,0.2931,-0.0380,-0.0524,-0.6980,0.1690
42.6801,0.4289,0.3894,-0.1463,0.1777,0.3590,-0.4525,-0.4684,0.1745,0.1745,0.1239,0.0000,0.6691,0.3216,-0.0510,-0.0524,-0.7068,0.1794
42.6801,0.4341,0.3906,-0.1467,0.1770,0.3590,-0.4511,-0.4640,0.1745,0.1745,0.1178,0.0000,0.6537,0.3400,-0.0656,-0.0524,-0.7164,0.1901
42.6802,0.4393,0.3917,-0.1479,0.1762,0.3590,-0.4496,-0.4594,0.1745,0.1745,0.1111,0.0000,0.6362,0.3491,-0.0815,-0.0524,-0.7268,0.2012
42.6802,0.4443,0.3928,-0.1498,0.1754,0.3590,-0.4480,-0.4545,0.1745,0.1745,0.1041,0.0000,0.6167,0.3491,-0.0986,-0.0524,-0.7378,0.2124
42.6802,0.4492,0.3938,-0.1522,0.1744,0.3590,-0.4462,-0.4493,0.1745,0.1745,0.0967,0.0000,0.5952,0.3491,-0.1166,-0.0524,-0.7492,0.2238
42.6802,0.4539,0.3949,-0.1552,0.1734,0.3590,-0.4442,-0.4440,0.1745,0.1745,0.0891,0.0000,0.5716,0.3491,-0.1354,-0.0524,-0.7610,0.2353
42.6802,0.4584,0.3959,-0.1586,0.1723,0.3590,-0.4421,-0.4386,0.1745,0.1745,0.0814,0.0000,0.5459,0.3491,-0.1547,-0.0524,-0.7729,0.2467
42.6802,0.4628,0.3968,-0.1624,0.1711,0.3590,-0.4399,-0.4331,0.1745,0.1745,0.0735,0.0000,0.5182,0.3491,-0.1742,-0.0524,-0.7850,0.2579
42.6802,0.4669,0.3977,-0.1665,0.1698,0.3590,-0.4375,-0.4276,0.1745,0.1745,0.0657,0.0000,0.4885,0.3491,-0.1937,-0.0524,-0.7969,0.2690
42.6802,0.4709,0.3986,-0.1708,0.1685,0.3590,-0.4350,-0.4220,0.1745,0.1745,0.0579,0.0000,0.4567,0.3491,-0.2130,-0.0524,-0.8087,0.2797
42.6802,0.4746,0.3994,-0.1752,0.1671,0.3590,-0.4324,-0.4165,0.1745,0.1745,0.0503,0.0000,0.4228,0.3491,-0.2318,-0.0524,-0.8201,0.2900
42.6802,0.4781,0.4001,-0.1797,0.1656,0.3590,-0.4297,-0.4112,0.1745,0.1745,0.0430,0.0000,0.3869,0.3491,-0.2498,-0.0524,-0.8311,0.2998
42.6802,0.4813,0.4008,-0.1841,0.1640,0.3589,-0.4269,-0.4059,0.1745,0.1745,0.0359,0.0000,0.3489,0.3491,-0.2670,-0.0524,-0.8415,0.3091
42.6802,0.4842,0.4014,-0.1884,0.1624,0.3589,-0.4240,-0.4009,0.1745,0.1745,0.0293,0.0000,0.3089,0.3491,-0.2829,-0.0524,-0.8511,0.3176
42.6802,0.4868,0.4020,-0.1925,0.1607,0.3589,-0.4210,-0.3961,0.1745,0.1745,0.0231,0.0000,0.2668,0.3491,-0.2976,-0.0524,-0.8599,0.3253
42.6802,0.4892,0.4025,-0.1962,0.1589,0.3589,-0.4179,-0.3916,0.1745,0.1745,0.0175,0.0000,0.2227,0.3491,-0.3106,-0.0524,-0.8677,0.3321
42.6802,0.4912,0.4030,-0.1995,0.1571,0.3589,-0.4148,-0.3874,0.1745,0.1745,0.0125,0.0000,0.1765,0.3491,-0.3220,-0.0524,-0.8744,0.3379
42.6802,0.4929,0.4033,-0.2024,0.1552,0.3589,-0.4116,-0.3835,0.1745,0.1745,0.0083,0.0000,0.1283,0.3491,-0.3315,-0.0524,-0.8798,0.3426
42.6802,0.4942,0.4036,-0.2048,0.1532,0.3589,-0.4083,-0.3801,0.1745,0.1745,0.0048,0.0000,0.0780,0.3491,-0.3391,-0.0524,-0.8839,0.3461
42.6802,0.4952,0.4038,-0.2065,0.1512,0.3589,-0.4049,-0.3772,0.1745,0.1745,0.0022,0.0000,0.0257,0.3491,-0.3445,-0.0524,-0.8864,0.3483
42.6802,0.4958,0.4040,-0.2076,0.1491,0.3589,-0.4015,-0.3747,0.1745,0.1745,0.0006,0.0000,-0.0287,0.3491,-0.3479,-0.0524,-0.8873,0.3491
42.8215,0.4960,0.4040,-0.2080,0.1468,0.3589,-0.3980,-0.3728,0.1745,0.1745,0.0000,0.0000,-0.0873,0.3491,-0.3491,-0.0524,-0.8873,0.3489
42.8215,0.4959,0.4042,-0.2073,0.1446,0.3589,-0.3945,-0.3692,0.1746,0.1745,0.0005,0.0000,-0.0308,0.3491,-0.3477,-0.0524,-0.8869,0.3485
42.8215,0.4955,0.4048,-0.2054,0.1423,0.3589,-0.3910,-0.3654,0.1749,0.1745,0.0021,0.0000,0.0237,0.3491,-0.3437,-0.0524,-0.8858,0.3478
42.8215,0.4948,0.4058,-0.2022,0.1400,0.3589,-0.3875,-0.3615,0.1753,0.1745,0.0047,0.0000,0.0761,0.3491,-0.3370,-0.0524,-0.8841,0.3469
42.8215,0.4940,0.4072,-0.1979,0.1376,0.3589,-0.3839,-0.3573,0.1758,0.1745,0.0081,0.0000,0.1265,0.3491,-0.3279,-0.0524,-0.8817,0.3457
42.8215,0.4929,0.4090,-0.1926,0.1352,0.3589,-0.3804,-0.3529,0.1765,0.1745,0.0123,0.0000,0.1748,0.3491,-0.3163,-0.0524,-0.8787,0.3443
42.8215,0.4916,0.4110,-0.1862,0.1327,0.3589,-0.3768,-0.3483,0.1773,0.1745,0.0173,0.0000,0.2210,0.3491,-0.3026,-0.0524,-0.8751,0.3426
42.8215,0.4900,0.4135,-0.1790,0.1302,0.3588,-0.3732,-0.3435,0.1783,0.1745,0.0229,0.0000,0.2652,0.3491,-0.2869,-0.0524,-0.8709,0.3407
42.8215,0.4883,0.4162,-0.1710,0.1276,0.3588,-0.3697,-0.3385,0.1794,0.1745,0.0290,0.0000,0.3074,0.3491,-0.2694,-0.0524,-0.8662,0.3386
42.8215,0.4864,0.4193,-0.1624,0.1250,0.3588,-0.3662,-0.3334,0.1806,0.1745,0.0357,0.0000,0.3475,0.3491,-0.2505,-0.0524,-0.8609,0.3363
42.8215,0.4843,0.4226,-0.1532,0.1223,0.3588,-0.3627,-0.3281,0.1819,0.1745,0.0427,0.0000,0.3855,0.3491,-0.2304,-0.0524,-0.8552,0.3338
42.8215,0.4821,0.4262,-0.1436,0.1196,0.3588,-0.3592,-0.3227,0.1833,0.1745,0.0501,0.0000,0.4215,0.3491,-0.2094,-0.0524,-0.8490,0.3311
42.8215,0.4796,0.4300,-0.1336,0.1168,0.3588,-0.3557,-0.3172,0.1848,0.1745,0.0577,0.0000,0.4554,0.3491,-0.1879,-0.0524,-0.8423,0.3282
42.8215,0.4771,0.4341,-0.1235,0.1140,0.3588,-0.3523,-0.3115,0.1864,0.1745,0.0654,0.0000,0.4873,0.3491,-0.1662,-0.0524,-0.8353,0.3251
42.8215,0.4743,0.4384,-0.1132,0.1111,0.3588,-0.3490,-0.3056,0.1881,0.1745,0.0733,0.0000,0.5171,0.3491,-0.1446,-0.0524,-0.8278,0.3219
42.8215,0.4715,0.4430,-0.1028,0.1083,0.3588,-0.3457,-0.2997,0.1899,0.1745,0.0811,0.0000,0.5449,0.3491,-0.1235,-0.0524,-0.8200,0.3185
42.8215,0.4685,0.4477,-0.0926,0.1053,0.3588,-0.3424,-0.2937,0.1918,0.1745,0.0889,0.0000,0.5707,0.3491,-0.1032,-0.0524,-0.8119,0.3150
42.8216,0.4654,0.4526,-0.0826,0.1024,0.3588,-0.3392,-0.2875,0.1937,0.1745,0.0965,0.0000,0.5943,0.3491,-0.0839,-0.0524,-0.8035,0.3113
42.8216,0.4622,0.4577,-0.0729,0.0994,0.3587,-0.3361,-0.2813,0.1957,0.1745,0.1038,0.0001,0.6160,0.3491,-0.0661,-0.0524,-0.7947,0.3075
42.8216,0.4589,0.4629,-0.0635,0.0964,0.3587,-0.3331,-0.2750,0.1978,0.1745,0.1109,0.0000,0.6355,0.3491,-0.0500,-0.0524,-0.7858,0.3035
42.8216,0.4556,0.4683,-0.0546,0.0933,0.3587,-0.3301,-0.2686,0.1999,0.1745,0.1175,0.0004,0.6531,0.3491,-0.0358,-0.0524,-0.7766,0.2995
42.8216,0.4521,0.4738,-0.0462,0.0902,0.3587,-0.3272,-0.2622,0.2021,0.1745,0.1237,0.0013,0.6685,0.3491,-0.0237,-0.0524,-0.7672,0.2953
42.8216,0.4486,0.4794,-0.0384,0.0871,0.3587,-0.3244,-0.2557,0.2043,0.1745,0.1293,0.0027,0.6819,0.3491,-0.0140,-0.0524,-0.7576,0.2910
42.8216,0.4450,0.4850,-0.0313,0.0839,0.3587,-0.3217,-0.2491,0.2065,0.1745,0.1343,0.0045,0.6933,0.3491,-0.0067,-0.0524,-0.7479,0.2867
42.8216,0.4414,0.4908,-0.0248,0.0808,0.3587,-0.3191,-0.2425,0.2088,0.1745,0.1385,0.0068,0.7026,0.3491,-0.0021,-0.0524,-0.7381,0.2822
42.8216,0.4377,0.4966,-0.0192,0.0776,0.3587,-0.3166,-0.2359,0.2111,0.1745,0.1420,0.0094,0.7099,0.3491,-0.0001,-0.0524,-0.7282,0.2776
42.8216,0.4341,0.5025,-0.0143,0.0743,0.3587,-0.3142,-0.2293,0.2134,0.1745,0.1446,0.0125,0.7151,0.3491,0.0000,-0.0524,-0.7182,0.2730
42.8216,0.4304,0.5084,-0.0103,0.0711,0.3587,-0.3119,-0.2227,0.2157,0.1745,0.1462,0.0159,0.7182,0.3491,0.0000,-0.0524,-0.7081,0.2683
42.8216,0.4266,0.5143,-0.0071,0.0678,0.3586,-0.3097,-0.2160,0.2181,0.1745,0.1468,0.0197,0.7193,0.3491,0.0000,-0.0524,-0.6981,0.2636
42.8216,0.4229,0.5202,-0.0048,0.0645,0.3586,-0.3076,-0.2094,0.2204,0.1745,0.1463,0.0238,0.7184,0.3491,0.0000,-0.0524,-0.6881,0.2588
42.8216,0.4192,0.5261,-0.0033,0.0612,0.3586,-0.3056,-0.2027,0.2227,0.1745,0.1447,0.0282,0.7154,0.3491,0.0000,-0.0524,-0.6781,0.2540
42.8216,0.4155,0.5319,-0.0027,0.0579,0.3586,-0.3038,-0.1961,0.2251,0.1745,0.1422,0.0329,0.7103,0.3491,0.0000,-0.0524,-0.6682,0.2491
42.8216,0.4119,0.5378,-0.0029,0.0546,0.3586,-0.3021,-0.1896,0.2274,0.1745,0.1388,0.0379,0.7032,0.3491,0.0000,-0.0524,-0.6583,0.2442
42.8216,0.4082,0.5435,-0.0040,0.0512,0.3586,-0.3005,-0.1830,0.2296,0.1745,0.1346,0.0432,0.6941,0.3491,0.0000,-0.0524,-0.6486,0.2393
42.8216,0.4047,0.5492,-0.0058,0.0479,0.3586,-0.2990,-0.1765,0.2319,0.1745,0.1297,0.0487,0.6829,0.3491,0.0000,-0.0524,-0.6390,0.2343
42.8216,0.4011,0.5548,-0.0084,0.0445,0.3586,-0.2977,-0.1701,0.2341,0.1745,0.1241,0.0544,0.6696,0.3491,0.0000,-0.0524,-0.6297,0.2294
42.8216,0.3977,0.5603,-0.0116,0.0411,0.3586,-0.2964,-0.1637,0.2363,0.1745,0.1180,0.0603,0.6543,0.3491,0.0000,-0.0524,-0.6205,0.2244
42.8216,0.3943,0.5657,-0.0156,0.0377,0.3586,-0.2954,-0.1574,0.2384,0.1745,0.1114,0.0664,0.6369,0.3491,0.0000,-0.0524,-0.6115,0.2195
42.8216,0.3910,0.5709,-0.0201,0.0343,0.3585,-0.2944,-0.1512,0.2404,0.1745,0.1044,0.0727,0.6175,0.3491,0.0000,-0.0524,-0.6028,0.2145
42.8216,0.3878,0.5760,-0.0251,0.0309,0.3585,-0.2936,-0.1451,0.2425,0.1745,0.0970,0.0791,0.5960,0.3491,0.0000,-0.0524,-0.5943,0.2096
42.8216,0.3847,0.5809,-0.0306,0.0275,0.3585,-0.2930,-0.1391,0.2444,0.1745,0.0894,0.0856,0.5725,0.3491,0.0000,-0.0524,-0.5862,0.2047
42.8216,0.3817,0.5857,-0.0364,0.0241,0.3585,-0.2924,-0.1332,0.2463,0.1745,0.0817,0.0923,0.5469,0.3491,0.0000,-0.0524,-0.5784,0.1999
42.8216,0.3789,0.5902,-0.0425,0.0207,0.3585,-0.2920,-0.1274,0.2481,0.1745,0.0738,0.0990,0.5193,0.3491,0.0000,-0.0524,-0.5710,0.1950
42.8216,0.3761,0.5946,-0.0488,0.0173,0.3585,-0.2918,-0.1217,0.2498,0.1745,0.0660,0.1058,0.4896,0.3491,0.0000,-0.0524,-0.5639,0.1903
42.8217,0.3736,0.5987,-0.0552,0.0139,0.3585,-0.2916,-0.1161,0.2514,0.1745,0.0582,0.1126,0.4579,0.3491,0.0000,-0.0524,-0.5573,0.1855
42.8217,0.3711,0.6025,-0.0616,0.0105,0.3585,-0.2917,-0.1107,0.2529,0.1745,0.0506,0.1194,0.4241,0.3491,0.0000,-0.0524,-0.5511,0.1809
42.8217,0.3688,0.6062,-0.0679,0.0071,0.3585,-0.2918,-0.1055,0.2544,0.1745,0.0432,0.1263,0.3883,0.3491,0.0000,-0.0524,-0.5453,0.1763
42.8217,0.3667,0.6095,-0.0740,0.0037,0.3584,-0.2921,-0.1004,0.2557,0.1745,0.0362,0.1332,0.3504,0.3491,0.0000,-0.0524,-0.5401,0.1717
42.8217,0.3648,0.6126,-0.0799,0.0003,0.3584,-0.2925,-0.0955,0.2569,0.1745,0.0295,0.1400,0.3104,0.3491,0.0000,-0.0524,-0.5354,0.1673
42.8217,0.3631,0.6153,-0.0854,-0.0031,0.3584,-0.2931,-0.0907,0.2580,0.1745,0.0233,0.1468,0.2684,0.3491,0.0000,-0.0524,-0.5312,0.1629
42.8217,0.3615,0.6178,-0.0904,-0.0065,0.3584,-0.2938,-0.0862,0.2589,0.1745,0.0177,0.1535,0.2244,0.3491,0.0000,-0.0524,-0.5276,0.1586
42.8217,0.3602,0.6199,-0.0948,-0.0099,0.3584,-0.2946,-0.0818,0.2598,0.1745,0.0127,0.1601,0.1783,0.3491,0.0000,-0.0524,-0.5245,0.1544
42.8217,0.3591,0.6217,-0.0986,-0.0132,0.3584,-0.2955,-0.0776,0.2605,0.1745,0.0084,0.1666,0.1301,0.3491,0.0000,-0.0524,-0.5221,0.1503
